artist,song,link,text
Billie Holiday,Do Your Duty,/b/billie+holiday/do+your+duty_20017785.html,"Wesley 'Sox' Wilson 
If I call three times a day 
Come and drive my blues away 
When you come, be ready to play 
Do your duty 
 
If you want to have some love 
Give your baby your last buck 
Don't come quackin' like a duck 
Do your duty 
 
I heard you say you didn't love me 
Numb as Mrs. Brown 
I don't believe a word they say 
She's the lyinest woman in town 
 
When I need attention at home 
I'll call you on the phone 
Come yourself, don't send your friend Jones 
Do your duty 
 
If my radiator get too hot 
Cool it off in lots of spots 
Give me all the service you've got 
Do your duty 
 
If you don't know what it's all about 
Don't sit around my house and pout 
If you do you'll catch your mama tippin' now 
Do your duty 
 
If you make your own bed hard 
That's the way o' life 
I'm tired of sleepin' by myself 
But you too dumb to realize 
 
I'm not tryin' to make you feel blue 
I'm not satisfied with the way you do 
I've got to help you find somebody too 
Do your duty"
Billie Holiday,Embraceable You,/b/billie+holiday/embraceable+you_20018019.html,"Embrace me 
My sweet embraceable you 
Embrace me 
My irreplaceable you 
Just to look at you 
My heart grows tipsy in me 
You and you alone 
 
Bring out the gypsy in me 
 
I love all 
The many charms about you 
Above all 
I want my arms about you 
Don't be naughty baby 
Come to me 
Come to me do 
My sweet embraceable you 
 
I love all 
The many charms about you 
Above all 
I want my arms about you 
Don't be naughty baby 
Come to me 
Come to me do 
My sweet embraceable you"
Billie Holiday,Everybody's Laughing,/b/billie+holiday/everybodys+laughing_20017945.html,"Everybody's laughing 
Yes everybody's laughing 
They know that you and I are through 
And everybody's laughing 
 
I told the world you loved me 
And bragged about it proudly 
But since they know it's over 
They're laughing at me loudly. 
 
People love to linger 
So they can point a finger 
And tear apart a gal whose heart 
Was taken through the wringer 
 
It we could start all over 
The laugh might be on them 
But meanwhile 
Everybody's laughing 
 
It we could start all over 
The laugh might be on them 
But meanwhile 
Everybody's laughing"
Billie Holiday,Everything Happens For The Best,/b/billie+holiday/everything+happens+for+the+best_20017963.html,"Always blue all in a mist 
It's plain as can be 
You're so mean to me 
But everything happens for the best 
You always play around 
You're running my heart so deep in the ground 
That O.K. everything happens for the best 
I loved you so madly 
Knew you would be true 
Now this thing has happened dear 
It's over all over because we're through 
So sorry dear it end this way 
Since the world begin 
The old folks say 
Everything happens for the best 
 
I loved you so madly 
Knew you would be true 
Now this thing has happened dear 
It's over all over because we're through 
So sorry dear it end this way 
Since the world begin 
The old folks say 
Everything happens for the best"
Billie Holiday,Everything Happens To Me,/b/billie+holiday/everything+happens+to+me_20018044.html,"Black cats creep across my path 
Until I'm almost mad 
I must have 'roused the devil's wrath 
'Cause all my luck is bad 
I make a date for golf and you can bet your life it rains 
I try to give a party and the guy upstairs complains 
I guess I'll go through life kust catching colds and missin' trains 
 
Everything happens to me 
I never miss a thing 
I've had the measles and the mumps 
And every time I play an ace 
My partner always trumps 
Guess I'm just a fool who never looks before he jumps 
 
Everything happens to me 
At first my heart thought you could break this jinx for me 
that love would turn the trick to end despair 
But know I just can't fool this head that thinks for me 
I've mortgaged all my castles in the air 
I've telegraphed and phoned 
I send an 'Airmail Special' too 
Your answer was 'Goodbye' 
And there was even postage due 
I fell in love just once 
And then it had to be with you 
 
Everything happens to me"
Billie Holiday,Everything I Have Is Yours,/b/billie+holiday/everything+i+have+is+yours_20018045.html,"Everything I have is yours 
You are part of me 
Everything I have is yours 
My destiny 
 
I would gladly give the sun to you 
If the sun were only mine 
I would gladly give the earth to you 
And the stars that shine 
Everything that I posses 
I offer you 
 
Let my dream of happiness 
Come through 
I'll be happy just to spent my life 
Waiting at your backend call 
Everything I have is yours 
My life 
My all 
 
Everything I have is yours 
You are part of me 
Everything I have is yours 
My destiny 
 
I would gladly give the sun to you 
If the sun were only mine 
I would gladly give the earth to you 
And the stars that shine 
Everything that I posses 
I offer to you 
 
Let my dream of happiness 
Come through 
I'll be happy just to spent my life 
Waiting at your backend call 
Everything I have is yours 
My life 
My all"
Billie Holiday,Falling In Love Again,/b/billie+holiday/falling+in+love+again_20017979.html,"Always blue all in a mist 
It's plain as can be 
You're so mean to me 
But everything happens for the best 
You always play around 
You're running my heart so deep in the ground 
That O.K. everything happens for the best 
I loved you so madly 
Knew you would be true 
Now this thing has happened dear 
It's over all over because we're through 
So sorry dear it end this way 
Since the world begin 
The old folks say 
Everything happens for the best 
 
I loved you so madly 
Knew you would be true 
Now this thing has happened dear 
It's over all over because we're through 
So sorry dear it end this way 
Since the world begin 
The old folks say 
Everything happens for the best 
Failing in love again 
Never wanted to 
What am I to do? 
Can't help it 
 
Love's always been my game 
Play it as I may 
I was born that way 
Can't help it 
 
Men flock around me 
Like moths around a flame 
And if their wings burn 
I know I'm not to blame 
 
I'm falling 
Can't help it"
Billie Holiday,Farewell To Storyville,/b/billie+holiday/farewell+to+storyville_20018046.html,"All, you old-time queens, from New Orleans, who lived in Storyville 
You sang the blues, try to amuse, here's how they pay the bill 
The law step-in and call it sin to have a little fun 
The police car has made a stop and Storyville is done 
 
Pick out your steamboat, pick yourself a train 
A slo-ow train 
Pick out your steamboat, pick yourself a train 
A slo-ow train 
They made you close-up they'll never let you back 
Won't let you back 
Go buy your ticket or else you walk the track 
 
No use complaining, blue sky's folow rain 
The cold-old rain 
No use complaining, blue sky's folow rain 
The cold-old rain 
Just say farewell now and get your one last thrill 
Your one last thrill 
Just say farewell now, farewell to Storyville 
 
No use complaining, blue sky's folow rain 
The cold-old rain 
Just say farewell now, farewell to Storyville 
 
Just say farewell now and get your one last thrill 
Your one last thrill 
Just say farewell now, farewell to Storyville"
Billie Holiday,Foolin' Myself,/b/billie+holiday/foolin+myself_20017913.html,"I try to keep you out of my heart 
But somehow I find 
Trying to keep you out of my heart 
I'm out of my mind 
I tell myself ""I'm through with you 
And I'll having nothing more to do with you"" 
I stay away, but every day 
I'm just foolin myself 
 
Tell my friends that I don't care 
I shrug my shoulders at the whole affair 
But all know it isn't so 
I'm just foolin myself 
 
And every time I pass 
And see my face in a looking glass 
I tip my hat and say 
""How do you do, you fool 
You're trowing your life away"" 
I'm acting gay 
I'm acting proud 
And every time I see you in a crowd 
I may pretend 
But in the end 
I'm just fooling myself"
Billie Holiday,For All We Know,/b/billie+holiday/for+all+we+know_20017826.html,"Sweetheart, the night is growing old 
Sweetheart, my love is still untold 
A kiss that is never tasted 
Forever and ever is wasted 
 
For all we know, we may never meet again 
Before you go, make this moment sweet again 
We won't say, goodnight until the last minute 
I'll hold out my hand and my heart will be in it 
 
For all we know this may only be a dream 
We come and go like a ripple on a stream 
So love me tonight, tomorrow was made for some 
Tomorrow may never come, for all we know"
Billie Holiday,Forget If You Can,/b/billie+holiday/forget+if+you+can_20017946.html,"Forget if you can 
Romantic music one magical night 
A corner table in dim candle light 
A kiss that was heaven for two 
 
Forget if you can 
The day we hiked to where nobody knows 
The swell spaghetti at Tony and Joe's 
It hasn't been fun without you 
 
Don't you remember 
All the silly things we used to do 
The way we laughed 
When we were photographed 
As Handsome Hat and his ten-timing gal 
Why shouldn't we play 
More happy moments like we used to spend 
They were so perfect 
Too perfect to end 
Let your heart forget it you can"
Billie Holiday,"Gee Baby, Ain't I Good To You?",/b/billie+holiday/gee+baby+aint+i+good+to+you_20528682.html,"What makes me treat you the way I do 
Gee, Baby ain't I good to you 
There's nothing in the world 
Too good for a girl that's good and true 
Gee, Baby ain't I good to you 
Bought you a fur coat for Christmas 
A diamond ring 
A big Cadillac car 
And everything 
It's love that makes me treat you the way I do 
Gee, Baby ain't I good to you 
 
What makes me treat you the way I do 
Gee, Baby ain't I good to you 
There's nothing in the world 
Too good for a guy that's good and true 
Gee, Baby ain't I good to you 
Fur coat for Christmas 
A diamond ring 
A big Cadillac car 
And everything 
There's nothing in the world that I wouldn't do 
Gee, Baby ain't I good to you 
 
What makes me treat you the way I do 
Gee, Baby ain't I good to you 
There's nothing in the world 
Too good for a girl that's good and true 
Gee, Baby ain't I good to you 
Fur coat for Christmas 
A diamond ring 
Big Cadillac car 
And everything 
It's love that makes me treat you the way that I do 
Gee, Baby ain't I good to you 
Gee, Baby ain't I good to you"
Billie Holiday,Gimmie A Pigfoot,/b/billie+holiday/gimmie+a+pigfoot_10033262.html,"Wesley 'sox' wilson 
 
Up in harlem every saturday night 
Where the highbrows get together 
It's just too right 
They all congregate and all night hop 
And what they do is ooh boppa dap 
Ole hanna brown from way across town 
Gets full of corn and starts 
Bringing them down 
And at the break of day 
You can hear ole hanna say 
Gimme a pigfoot and a bottle of beer 
Send me a gate I don't care 
Feel just like I wanna clown 
Give the piano player a drink 
Because he's bringing me down 
He's got rhythm yeah, when he stamps his feet 
He sends me right off to sleep 
Cheek all your razors and all your guns 
We're gonna be arrested when the wagon comes 
Gimme a pigfoot and a bottle of beer 
Send me cause I don't care 
 
I want a pigfoot and a bottle of gin 
Send me daddy move right in 
I feel just like I wanna shout 
Give the piano player a drink 
Because he's knocking me out 
He's got rhythm when he stamps his feet 
He moves me right off to sleep 
Check all your razors and your guns 
 
Do the hueklebuck until the rising sun 
Gimme a pigfoot and a bottle of gin 
Move me, 'cause I'm in my sin 
Gimme a pigfoot and a bottle of beer"
Billie Holiday,Girls Were Made To Take Care Of Boys,/b/billie+holiday/girls+were+made+to+take+care+of+boys_20017789.html,"Girls were made to take care of boys 
To be kind and dutiful 
Hmm 
Girls were made to take care of boys 
Made to share their sorrows 
Made to share their joys 
Made to help and guide them 
With ever a patient hand 
 
Made to give affection 
In the right direction 
(Always understand) 
 
Now boys may think they take care of girls 
Just because they pass on their fashions and their curls 
But I've always found 
It's just the other way around 
(Other way around) 
 
If you need the girl 
And declare you do 
(Tell her that you need her) 
She'll be there 
To take care of you 
(She'll be there) 
(Now boys may think they take care of girls 
Just because they're clever with their fashions and their curls) 
But I've always found 
It's just the other way around"
Billie Holiday,Gloomy Sunday,/b/billie+holiday/gloomy+sunday_20017999.html,"Sunday is gloomy, 
My hours are slumberless. 
Dearest, the shadows 
I live with are numberless. 
 
Little white flowers 
Will never awaken you. 
Not where the black coach 
Of sorrow has taken you. 
 
Angels have no thought 
Of ever returning you. 
Would they be angry 
If I thought of joining you? 
 
Gloomy Sunday 
 
Gloomy is Sunday, 
With shadows I spend it all. 
My heart and I, have 
Decided to end it all. 
 
Soon there'll be candles 
And prayers that are said, I know. 
Let them not weep, 
Let them know that I'm glad to go. 
 
Death is no dream, 
For in death I'm caressing you. 
With the last breath of my soul, 
I'll be blessin' you. 
 
Gloomy Sunday 
 
Dreaming, I was only dreaming. 
I wake and I find you asleep 
In the deep of my heart, dear. 
 
Darling, I hope that 
My dream never haunted you. 
My heart is telling you, 
How much I wanted you. 
 
Gloomy Sunday"
Billie Holiday,God Bless The Child,/b/billie+holiday/god+bless+the+child_20018000.html,"Them that's got shall have 
Them that's not shall lose 
So the Bible said and it still is news 
Mama may have, Papa may have 
But God bless the child that's got his own 
That's got his own 
 
Yes, the strong gets more 
While the weak ones fade 
Empty pockets don't ever make the grade 
Mama may have, Papa may have 
But God bless the child that's got his own 
That's got his own 
 
[Repeat: x2] 
Money, you've got lots of friends 
Crowding round the door 
When you're gone, spending ends 
They don't come no more 
Rich relations give 
Crust of bread and such 
You can help yourself 
But don't take too much 
Mama may have, Papa may have 
But God bless the child that's got his own 
That's got his own 
 
Mama may have, Papa may have 
But God bless the child that's got his own 
That's got his own 
He just worry 'bout nothin' 
Cause he's got his own 
Yes he's got his own"
Billie Holiday,Gone With The Wind,/b/billie+holiday/gone+with+the+wind_20528680.html,"Gone with the wind 
Just like a leaf that has blown away 
Gone with the wind 
My romance has flown away 
yesterday's kisses are still on my lips 
I had a lifetime of heaven at my fingertips 
now all is gone 
Gone is the rapture that filled my heart 
Gone with the wind 
The gladness that thrilled my heart 
just like a flame love burned brightly 
Then became an empty smoke dream 
That has gone with the wind 
 "
Billie Holiday,How Could You?,/b/billie+holiday/how+could+you_20017914.html,"Just when romance got a start 
You decided it was time to part 
How could you? 
How could you? 
 
It was on a night like this 
You left me and didn't leave a kiss 
How could you? 
How could you? 
 
You know that love is just like apple pie 
It's either sweet or tart 
You could be the apple of my eye 
But you, you, you upset the apple cart 
 
I was looking forward to 
All those little things you didn't do 
How could you, 
Could you break my heart?"
Billie Holiday,I Cover The Waterfront,/b/billie+holiday/i+cover+the+waterfront_20017853.html,"Away from the city that hurts and knocks, 
I'm standing alone by the desolate docks 
In the still and the chill of the night 
I see the horizon the great unknown 
My heart has an ache 
It's as heavy as stone 
With the dawn coming on, make it last 
 
I cover the waterfront 
I'm watching the sea 
Will the one I love 
Be coming back to me 
 
I cover the waterfront 
In search of my love 
An I'm covered 
By a starlit sky above 
 
Here am I 
Patiently waiting 
Hoping and longing 
Oh how I yearn 
Where are you 
Have you thought back time 
Will you remember 
Will you return 
 
Will the one I love 
Be coming back 
To me"
Billie Holiday,I Get Along Without You Very Well,/b/billie+holiday/i+get+along+without+you+very+well_20017829.html,"I get along without you very well 
Of course, I do 
Except when soft rains fall 
And drip from leaves 
Then I recall 
The thrill of being sheltered in your arms 
Of course, I do 
But I get along without you very well 
 
I've forgotten you just like I should 
Of course, I have 
Except to hear your name 
Or someone's laugh that is the same 
But I've forgotten you just like I should 
 
What a guy 
What a fool am I 
To think my breaking heart 
Could kid the moon 
What's in store 
Should I fall once more 
No, it's best that I stick to my tune 
 
I get along without you very well 
Of course, I do 
Except perhaps in Spring 
But I should never think of Spring 
For that would surely break my heart in two 
 
What's in store 
Should I fall once more 
No, it's best that I stick to my tune 
 
I get along without you very well 
Of course, I do 
Except perhaps in Spring 
But I should never think of Spring 
For that would surely break my heart in two"
Billie Holiday,If My Heart Could Only Talk,/b/billie+holiday/if+my+heart+could+only+talk_20017899.html,"If my heart could only talk 
Heaven would be mine 
If my heart could only talk 
Life would be divine 
You would hear my song of love so tender 
It would thrill you until you willingly surrender 
 
If my heart could only talk 
Dreams would all come true 
'Neath the starlight I would walk 
Hand in hand with you 
I would have to seek your lips 
Thrill you to your fingertips 
If my heart could only talk 
 
If my heart could only talk 
Dreams would all come true 
'Neath the starlight I would walk 
Hand in hand with you 
I would have to seek your lips 
Thrill you to your fingertips 
If my heart could only talk"
Billie Holiday,I'll Be Seeing You,/b/billie+holiday/ill+be+seeing+you_20018054.html,"I'll be seeing you 
In all the old familiar places 
That this heart of mine embraces 
All day and through 
In that small cafe 
The park across the way 
The children carrousel 
The chestnut trees 
The wishing well 
 
I'll be seeing you 
In every lovely summer's day 
In everything that's light and gay 
I'll always think of you that way 
 
I'll find in the morning sun 
And when the night is new 
I'll be looking at the moon 
But I'll be seeing you 
 
I'll be seeing you 
In every lovely summer's day 
In everything that's light and gay 
I'll always think of you that way 
 
I'll find in the morning sun 
And when the night is new 
I'll be looking at the moon 
But I'll be seeing you"
Billie Holiday,I'll Never Be The Same,/b/billie+holiday/ill+never+be+the+same_20017917.html,"I'll never be the same 
Guys have lost their meaning for me 
I'll never be the same 
Nothing's what it once used to be 
And when the song birds that sing 
Tell me it's spring, I can't believe their song 
Once love was king but kings can be wrong 
I'll never be the same 
There is such an ache in my heart 
I'll never be the same since we're apart 
But there's a lot that a smile can hide 
And I know deep down inside 
I'll never be the same, never be the same again "
Billie Holiday,Keeps On Rainin',/b/billie+holiday/keeps+on+a+rainin_20229894.html,"One dark and stormy night 
Big John was feeling blue 
Ain't he didn't seem right 
So he didn't know just what to do 
I said do please tell me 
Ain't you satisfied? 
He looked around so pitiful 
And to me he replied 
Keeps on raining 
Look how it's raining 
Daddy he can't make no time 
Wind keeps blowing 
Howl wind's blowing 
 
Soon I'll find 
In the winter time 
When it starts to snow 
I know, Billy 
You've got to have some dough 
Keeps on raining 
Look how it's raining 
Daddy he can't make no time 
 
Ain't the rain just beautiful 
Some people say 
But I'd rather see it 
In a fine movie place 
Keeps on raining 
Look how it's raining 
Your daddy he can't make no time 
No daddy he can't make no time"
Billie Holiday,Laughing At Life,/b/billie+holiday/laughing+at+life_20017985.html,"Don't mind the rain drops 
Wait till the rain stops 
Smile through your tears, laughing at life 
No road is lonely, if you will only 
Lose all your blues laughing at life 
Live for tomorrow, be happy today 
Laugh all your sorrows away 
Start now and cheer up 
The skies will clear up 
Lose all your blues laughing at life 
 
Don't mind the rain drops 
Wait till the rain stops 
You'll find the sun laughing at life 
No road is lonely, if you will only 
Smile through your tears, laugh at life 
Live for tomorrow, be happy today 
Laugh all your sorrows away 
Start now and cheer up 
The skies will clear up 
Lose all your blues laughing at life"
Billie Holiday,Love Me Or Leave Me,/b/billie+holiday/love+me+or+leave+me_20018006.html,"This suspense is killin' me 
I can't stand uncertainty 
Tell me now I've got to know 
Whether you want me to stay or go 
 
Love me or leave me 
Or let me be lonely 
You won't believe me, I love you only 
I'd rather be lonely 
Than happy with somebody else 
 
You might find the night time 
The right time for kissin' 
But night time is my time 
For just reminiscin' 
Regrettin' instead of forgettin' 
With somebody else 
 
There'll be no one 
Unless that someone is you 
I intend to be independently blue 
I want your love 
But I don't want to borrow 
To have it today to give back tomorrow 
For your love is my love 
There's no love for nobody else"
Billie Holiday,"Me, Myself And I",/b/billie+holiday/me+myself+and+i_10033566.html,"Me, myself and I 
Are all in love with you 
We all think you're wonderful 
We do 
 
Me, myself and I 
Have just one point of view 
We're convinced 
There's no one else like you 
It can't be denied dear 
You brought the sun to us 
We'd be satisfied dear 
If you, you'd belong to one of us 
 
So if you pass me by 
Three hearts will break in two 
Cause me, myself and I 
Are all in love with you 
 
Me, myself and I 
Are all in love with you 
We all think you're wonderful 
We do 
 
Me, myself and I 
Have just one point of view 
We're convinced 
There's no one else like you 
 
It can't be denied dear 
You brought the sun to us 
We'd be satisfied dear 
If you'd belong to one of us 
 
So if you pass me by 
Three hearts will break in two 
Cause me, myself and I 
Are all in love with you"
Billie Holiday,More Than You Know,/b/billie+holiday/more+than+you+know_20017968.html,"Whether you are here or yonder, 
Whether you are false or true 
Whether you remain or wander, 
I'm growing fonder of you 
Even though your friends forsake you, 
Even though you don't succeed 
Wouldn't I be glad to take you, 
Give you the break you need 
 
More than you know, more than you know 
Girl of my heart, I love you so 
Lately I find you're on my mind 
More than you know 
 
Whether you're right, whether you're wrong 
Girl of my heart, I'll string along 
You need me so 
Much more than you'll ever know (ever know) 
Loving you the way that I do 
 
There's nothing I can do about it 
Loving may be all you can give 
But baby I can't live without it 
Oh, how I'd cry, oh, how I'd cry 
If you got tired and said ""Good-bye"" 
 
More than I'd show 
More than you'd ever know"
Billie Holiday,My First Impression Of You,/b/billie+holiday/my+first+impression+of+you_20017933.html,"My first impression of you 
Was like the sight of flowers in spring 
You were a glorious thing to see 
 
My first impression of you 
Was something indescribably new 
I stood there looking at you 
Smiling at me 
 
If you had stepped right out of heaven 
It wouldn't surprise me more 
I thought you were an angel 
From heaven's door 
 
It may sound silly, but true 
My heart just stopped 
When I caught your eye 
So overwhelming 
Was my first impression of you"
Billie Holiday,Now They Call It Swing,/b/billie+holiday/now+they+call+it+swing_20017936.html,"Once they called it ragtime 
And it had its fling 
It's the same old syncopation 
Now they call it swing 
 
Then they played it jazz time 
To a buck-and-wing 
Once again it sweeped the nation 
Now they call it swing 
 
When singers used to sing 
They would go hot cha 
But with this modern thing 
Now they go dru-do do, dra-da-da 
 
Rhythm has its seasons 
Summer, fall and spring 
But for seven silly reasons 
Someone pulled the string 
And they started dancing 
Now they call it swing"
Billie Holiday,On The Sentimental Side,/b/billie+holiday/on+the+sentimental+side_20017937.html,"If you wonder why I'm near you 
Even though I've been denied 
I'm inclined to be a little 
On the sentimental side 
I suppose I should forget you 
If I had an ounce of pride 
But I guess I can't help being 
On the sentimental side 
I should act gay 
Laugh it off and say, farewell 
Say it just didn't wear well 
But I'm not that way 
I'm in hopes you'll think it over 
And perhaps be satisfied 
With a simple sort of person 
On the sentimental side 
 
I should act gay 
Laugh it off and say, farewell 
Say it just didn't wear well 
But I'm not that way 
I'm in hopes you'll think it over 
And perhaps be satisfied 
With a simple sort of person 
On the sentimental side"
Billie Holiday,"One Never Knows, Does One?",/b/billie+holiday/one+never+knows+does+one_20017900.html,"One never knows, does one? 
When love will come along 
Then so suddenly life turns out to be a song 
 
One never knows, does one? 
The moment or the place 
Then right before your eyes 
Someone occupies your embrace 
 
Someday look and you'll find 
Two hearts were blest 
Someday fate may be kind 
Pray for the future 
Hope for the best 
One never knows, does one? 
 
That's just the way it goes 
All at once you hear 
""Hold me. Caress me"" 
And then love may come 
But when, one never knows"
Billie Holiday,Prelude To A Kiss,/b/billie+holiday/prelude+to+a+kiss_20018074.html,"If you hear 
A song in blue 
Like a flower crying 
For the dew 
That was my heart serenading you 
My prelude to a kiss 
 
If you hear a song that grows 
From my tender sentimental woes 
That was my heart trying to compose 
A prelude to a kiss 
 
Though it's just a simple melody 
With nothing fancy 
Nothing much 
You could turn it to a symphony 
A Shubert tune with a Gershwin touch 
 
Oh how my love song gently cries 
For the tenderness within your eyes 
My love is a prelude that never dies 
A prelude to a kiss 
 
Though it's just a simple melody 
With nothing fancy 
Nothing much 
You could turn it to a symphony 
A Shubert tune with a Gershwin touch 
 
Oh how my love song so gently cries 
For the tenderness within your eyes 
My love is a prelude that never dies 
A prelude to a kiss"
Billy Joel,Ain't No Crime,/b/billy+joel/aint+no+crime_10034831.html,"You got to open your eyes in the morning 
Nine o'clock comin' without any warnin' 
And you gotta get ready to go 
You say you went out late last evenin' 
Did a lot of drinkin' 
Come home stinkin' 
And you went and fell asleep on the floor 
And then your lady comes and finds you asleepin' 
Starts in to weepin' 'bout the hours you been keepin' 
And you better get your ass out the door 
 
Ain't no crime 
Say everybody gets that way some time 
Ain't no crime 
You know it's good to get it on to get a load off your mind 
Oh no, it ain't no crime. Oh. 
 
You got to open your eyes in the morning 
Nine o'clock comin' with out any warnin' 
And you gotta get ready to go 
Well now you tell me you love somebody 
And you'll love 'em forever 
You may love 'em forever 
But you won't like 'em all of the time 
Well now you tell me you need somebody for the rest of your life 
You might have somebody 
But you won't want 'em everyday 
 
Ain't no crime 
Say ev'rybody gets that way some time 
Ain't no crime 
Well it's just human nature 
Happens all the time 
Oh no, it ain't no crime. Oh 
 
And just as surely as the wind keeps blowin' 
The grass keeps growin' 
You gotta keep goin' 
And the Lord have mercy on your soul 
La, la la la."
Billy Joel,All For Leyna,/b/billy+joel/all+for+leyna_20072883.html,"She stood on the tracks 
Waving her arms 
Leading me to that third rail SHOCK 
Quick as a wink 
She changed her mind. 
She gave me a night 
That's all it was 
What will it take until I STOP 
Kidding myself, wasting my time, whoa 
There's nothing else I can do 
'Cause I'm doing it all for Leyna 
I don't want anyone new 
'Cause I'm living it all for Leyna 
There?s nothing in it for you 
'Cause I'm giving it all to Leyna 
We laid on the beach 
Watching the tide 
She didn't tell me there were ROCKS 
Under the waves 
Right off the shore. 
Washed up on the sand 
Barely alive 
Wishing the undertow would STOP 
How can a man take anymore, whoa 
There's nothing else I can do 
'Cause I'm doing it all for Leyna. 
I don't want anyone new 
'Cause I'm living it all for Leyna. 
There's nothing in it for you 
'Cause I'm giving it all to Leyna. 
I'm failing in school 
Losing my friends 
Making my family lose their minds 
I don't want to eat 
I don't want to sleep 
I only want Leyna, one more time. 
Now, I'm in my room 
Watching the tube 
Telling myself, she still may DROP 
Over to say, she's changed her mind 
So, I wait in the dark 
Listening for her 
Instead of hearing my old man saying STOP 
Kidding yourself, wasting your time. 
There's nothing else I can do 
'Cause I'm doing it all for Leyna 
I don't want anyone new 
'Cause I'm living it all for Leyna 
There's nothing in it for you 
'Cause I'm giving it all to Leyna 
 
All For Leyna 
All For Leyna 
All For Leyna 
All For Leyna 
All For Leyna 
All For Leyna"
Billy Joel,Angry Young Man,/b/billy+joel/angry+young+man_20072938.html,"There's a place in the world for the angry young man 
With his working class ties and his radical plans 
He refuses to bend, he refuses to crawl 
And he's always at home with his back to the wall. 
He's proud of the scars and the battles he's lost 
He struggles and bleeds as he hangs on the cross 
And he likes to be known as the angry young man. 
 
Give a moment or two to the angry young man 
With his foot in his mouth and his heart in his hand 
He's been stabbed in the back, he's been misunderstood 
It's a comfort to know his intentions are good 
He sits in a room with a lock on the door 
With his maps and his medals laid out of the floor 
And he likes to be known as the angry young man. 
 
I believe I've passed the age of consciousness and righteous rage, 
I've found that just surviving was a noble fight 
I once believed in causes too, had my pointless point of view 
Life went on no matter who was wrong or right. 
 
And there's always a place for the angry young man 
With his fist in the air and his head in the sand 
He's never been able to learn from mistakes 
He can't understand why his heart always breaks 
He's honest and pure and has courage as well 
He's fair and he's true, and he's boring as hell 
And he'll go to his grave as an angry old man. 
 
There's a place in the world for the angry young man 
With his working class ties and his radical plans 
He refuses to bend, he refuses to crawl 
And he's always at home with his back to the wall. 
He's proud of the scars and the battles he's lost 
He struggles and bleeds as he hangs on the cross 
And he likes to be known as the angry young man."
Billy Joel,Blonde Over Blue,/b/billy+joel/blonde+over+blue_20073017.html,"Some days when I'm far away 
In a lonely room in a cold seclusion 
Some nights when I'm wound so tight 
There is no release, there is no solution 
In hell there's a big hotel 
Where the bar just closed and the windows never open 
No phone so you can't call home 
And the TV works, but the clicker is broken 
But in the darkness I see your light turned on 
You know my weakness, you know how I respond to 
CHORUS 
Blonde over blue 
Your hands are cold, your eyes are fire 
Blonde over blue 
They shine as though you're burning inside 
One word from you is all I need to be inspired 
Blonde over blue 
I need your inspiration tonight 
These days there's a million ways 
To be pulled and torn, to be misdirected 
These times there are sins and crimes 
On the morning shows for the disconnected 
I look and I write my book 
And I walk away with the wrong impressions 
I don't care 'cause I've done my share 
And I need some time for my own obsessions 
It doesn't matter, I've let that life go by 
It's been forgotten 'cause all I wanted was you 
CHORUS 
These days not a damn soul prays 
And there is no faith 'cause there's nothing to believe in 
These days only good luck pays 
If we don't get paid then we try to get even 
I look and I write my book 
And I have my say and I draw conclusions 
Some nights when I'm wound so tight 
There is no release, there is no solution 
But in the darkness I see your light turned on 
You know my weakness, you know how I respond to 
CHORUS"
Billy Joel,Careless Talk,/b/billy+joel/careless+talk_20072864.html,"Careless talk 
That's what you heard about me 
Jealous talk 
That's what I heard about you 
Everybody's telling lies 
I don't even know why 
Why can't people 
Find something better to do 
Careless talk 
I don't believe what they say 
I heard them talk 
They say you've been putting me down 
In the shadows on the phone 
They won't leave us alone 
They've been talking 
Ever since you came around 
Careless talk 
Telling you I'm doing wrong 
Jealous talk 
Follows wherever you go 
I'm aware of what you heard 
Every terrible word 
Everybody's making believe that they know 
All of the intimate things 
That we ever might have said 
In the heat of a passionate moment 
In a conversation shared 
For the ears of nobody else 
There are some things they will never hear 
There are secrets I'll never tell 
Careless talk 
Going around on the streets 
Jealous talk 
I know how bad it can be 
Let them stand where they fall 
They don't know us at all 
All that talking won't make a difference to me 
 "
Billy Joel,C'etait Toi,/b/billy+joel/cetait+toi_10151107.html,"Here I am again 
In this smoky place 
With my brandy eyes 
I'm talking to myself 
You were the one 
You were the one 
 
Here I go again 
Looking for your face 
And I realize 
That I should look for someone else 
But you were the one 
You were the one 
 
I'm looking for comfort 
That I can take 
From someone else 
But after all 
I know there is no one 
That can save me from myself 
You were the only one 
 
Me revoici 
Dans ce bar enfume 
Avec mes yeux ivres 
Je me parle a moi meme 
C'etait toi 
C'etait toi 
 
Me revoici 
Cherchant ton visage 
Et je realise 
Que je devrais en chercher une autre 
C'etait toi 
You were the one 
 
Je recherche l'affection 
Qu'une autre pourrait me donner 
Mais apres tout 
Je sais qu'il n'y a personne 
Personne qui puisse me sauver 
Tu etais la seule 
 
I'm looking for comfort 
That I can take 
From someone else 
But after al 
I know there is no one 
That can save me, save me from myself 
You were the only one"
